Código Región,Nombre Región,Pertenencia al SNSS,Tipo Establecimiento (Unidad),Ámbito de Funcionamiento,Nombre Oficial,Dependencia Administrativa,Nivel de Atención,Código Comuna,Nombre Comuna,Tiene Servicio de Urgencia,Tipo de Urgencia ,Clasificación Tipo de SAPU,LATITUD [Grados decimales],LONGITUD [Grados decimales],Tipo de Prestador Sistema de Salud,Estado de Funcionamiento,Nivel de Complejidad,Tipo de Atención 
13,Región Metropolitana de Santiago,No perteneciente al Sistema Nacional de Servicios de Salud,Sala  Externa de Toma de Muestras (SETM),Unidad de Atención,GENOSUR (Las Condes),Privado,No Aplica,13114,Las Condes,NO,No Aplica,No Aplica,-33.412064,-70.60326,Privado,Vigente en operación habitual,Baja Complejidad,Atención Abierta-Ambulatoria
13,Región Metropolitana de Santiago,No perteneciente al Sistema Nacional de Servicios de Salud,Laboratorio Clínico,Establecimiento de Salud,Laboratorio Clínico Cruz del Sur,Privado,No Aplica,13101,Santiago,NO,No Aplica,No Aplica,-33.44203,-70.651146,Privado,Vigente en operación habitual,No Aplica,Atención Abierta-Ambulatoria
13,Región Metropolitana de Santiago,No perteneciente al Sistema Nacional de Servicios de Salud,Clínica,Establecimiento de Salud,Clínica Cruz Nacional (Puente Alto),Privado,Secundario,13201,Puente Alto,No,No Aplica,No Aplica,-33.606543,-70.576844,Privado,Vigente en operación habitual,,Atención Abierta-Ambulatoria
13,Región Metropolitana de Santiago,Perteneciente al Sistema Nacional de Servicios de Salud,Centro Comunitario de Salud Familiar (CECOSF),Establecimiento de Salud,Centro Comunitario de Salud Familiar Unión y Esfuerzo Rural,Municipal,Primario,13124,Pudahuel,No,No Aplica,No Aplica,-33.38556,-70.81815,Público ,Vigente en operación habitual,Baja Complejidad,Atención Abierta-Ambulatoria
5,Región De Valparaíso,Perteneciente al Sistema Nacional de Servicios de Salud,Laboratorio Clínico,Establecimiento de Salud,Complejo Clínico Asistencial Docente,Municipal,No Aplica,5501,Quillota,No,No Aplica,No Aplica,-32.887428,-71.252841,Público ,Vigente en operación habitual,No Aplica,No Aplica
7,Región Del Maule,No perteneciente al Sistema Nacional de Servicios de Salud,Centro de Salud Privado,Establecimiento de Salud,Centro Médico Rauquén ,Privado,Secundario,7301,Curicó,No,No Aplica,No Aplica,-34.971654,-71.209401,Privado,Vigente en operación habitual,Mediana Complejidad,Atención Abierta-Ambulatoria
14,Región De Los Ríos,No perteneciente al Sistema Nacional de Servicios de Salud,Centro de Diálisis,Establecimiento de Salud,Centro de Diálisis Vidadial Lanco,Privado,No Aplica,14103,Lanco,No,No Aplica,No Aplica,-39.450049,-72.765657,Privado,Vigente en operación habitual,Mediana Complejidad,Atención Abierta-Ambulatoria
14,Región De Los Ríos,No perteneciente al Sistema Nacional de Servicios de Salud,Centro de Diálisis,Establecimiento de Salud,Centro de Diálisis Vidadial Paillaco,Privado,No Aplica,14107,Paillaco,No,No Aplica,No Aplica,-40.07077,-72.866279,Privado,Vigente en operación habitual,Mediana Complejidad,Atención Abierta-Ambulatoria
13,Región Metropolitana de Santiago,No perteneciente al Sistema Nacional de Servicios de Salud,Centro de Salud Privado,Establecimiento de Salud,CENTRO MEDICO BALMORAL,Privado,Secundario,13114,Las Condes,No,No Aplica,No Aplica,-33.405834,-70.569796,Privado,Vigente en operación habitual,Mediana Complejidad,Atención Abierta-Ambulatoria
8,Región Del Bíobío,Perteneciente al Sistema Nacional de Servicios de Salud,Servicio de Urgencia Rural (SUR),Establecimiento de Salud,SUR LEBU NORTE,Municipal,Primario,8201,Lebu,SI,Urgencia Ambulatoria (SUR),No Aplica,-37.59832,-73.642175,Público ,Vigente en operación habitual,Baja Complejidad,Atención Abierta-Ambulatoria
13,Región Metropolitana de Santiago,No perteneciente al Sistema Nacional de Servicios de Salud,Clínica Dental,Establecimiento de Salud,UNO Salud CHILE ESPAÑA,Privado,No Aplica,13120,Ñuñoa,NO,No Aplica,No Aplica,-33.455286,-70.598373,Privado,Vigente en operación habitual,Mediana Complejidad,Atención Abierta-Ambulatoria
2,Región De Antofagasta,No perteneciente al Sistema Nacional de Servicios de Salud,Clínica Dental,Establecimiento de Salud,UNO Salud DENTAL ANTOFAGASTA LA PORTADA,Privado,No Aplica,2101,Antofagasta,NO,No Aplica,No Aplica,-23.565925,-70.390354,Privado,Vigente en operación habitual,Mediana Complejidad,Atención Abierta-Ambulatoria
5,Región De Valparaíso,No perteneciente al Sistema Nacional de Servicios de Salud,Centro de Salud Privado,Establecimiento de Salud,CLÍNICA RENUEVA ,Privado,Secundario,5501,Quillota,No,No Aplica,No Aplica,-32.880336,-71.253954,Privado,Vigente en operación habitual,Mediana Complejidad,Atención Abierta-Ambulatoria
8,Región Del Bíobío,No perteneciente al Sistema Nacional de Servicios de Salud,Clínica Dental,Establecimiento de Salud,UNO SALUD DENTAL CONCEPCIÓN 3,Privado,No Aplica,8101,Concepción,No,No Aplica,No Aplica,-36.828118,-73.054951,Privado,Vigente en operación habitual,Mediana Complejidad,Atención Abierta-Ambulatoria
8,Región Del Bíobío,No perteneciente al Sistema Nacional de Servicios de Salud,Clínica Dental,Establecimiento de Salud,UNO Salud DENTAL CORONEL,Privado,No Aplica,8102,Coronel,NO,No Aplica,No Aplica,-37.026143,-73.147684,Privado,Vigente en operación habitual,Mediana Complejidad,Atención Abierta-Ambulatoria
3,Región De Atacama,No perteneciente al Sistema Nacional de Servicios de Salud,Policlínico Funcionarios (Minería),Unidad de Atención,Policlínico Gold Fields Salares Norte 2,Privado,No Aplica,3202,Diego de Almagro,NO,No Aplica,No Aplica,-26.07648,-68.979775,Privado,Vigente en operación habitual,No Aplica,Atención Abierta-Ambulatoria
3,Región De Atacama,No perteneciente al Sistema Nacional de Servicios de Salud,Policlínico Funcionarios (Minería),Unidad de Atención,Policlínico Plataforma Este Caserones,Privado,No Aplica,3103,Tierra Amarilla,NO,No Aplica,No Aplica,-28.180895,-69.533515,Privado,Vigente en operación habitual,No Aplica,Atención Abierta-Ambulatoria
3,Región De Atacama,No perteneciente al Sistema Nacional de Servicios de Salud,Policlínico Funcionarios (Minería),Unidad de Atención,Policlínico Cerro Negro Norte,Privado,No Aplica,3101,Copiapó,NO,No Aplica,No Aplica,-27.109496,-70.330192,Privado,Vigente en operación habitual,No Aplica,Atención Abierta-Ambulatoria
3,Región De Atacama,No perteneciente al Sistema Nacional de Servicios de Salud,Policlínico Funcionarios (Minería),Unidad de Atención,Policlínico CODELCO Potrerillos,Privado,No Aplica,3202,Diego de Almagro,NO,No Aplica,No Aplica,-26.431736,-69.485251,Privado,Vigente en operación habitual,No Aplica,Atención Abierta-Ambulatoria
3,Región De Atacama,No perteneciente al Sistema Nacional de Servicios de Salud,Policlínico Funcionarios (Minería),Unidad de Atención,Policlinico FHVL ENAMI Paipote,Privado,No Aplica,3101,Copiapó,NO,No Aplica,No Aplica,-27.420459,-70.258519,Privado,Vigente en operación habitual,No Aplica,Atención Abierta-Ambulatoria
3,Región De Atacama,No perteneciente al Sistema Nacional de Servicios de Salud,Policlínico Funcionarios (Minería),Unidad de Atención,Policlinico Distrito Sierra Punta del Cobre,Privado,No Aplica,3103,Tierra Amarilla,NO,No Aplica,No Aplica,-27.484466,-70.281417,Privado,Vigente en operación habitual,No Aplica,Atención Abierta-Ambulatoria
3,Región De Atacama,No perteneciente al Sistema Nacional de Servicios de Salud,Policlínico Funcionarios (Minería),Unidad de Atención,Policlinico Los Colorados CMP,Privado,No Aplica,3304,Huasco,NO,No Aplica,No Aplica,-28.287688,-70.81745,Privado,Vigente en operación habitual,No Aplica,Atención Abierta-Ambulatoria
3,Región De Atacama,No perteneciente al Sistema Nacional de Servicios de Salud,Policlínico Funcionarios (Minería),Unidad de Atención,Policlinico Compañía Minera del Pacífico,Privado,No Aplica,3304,Huasco,NO,No Aplica,No Aplica,-28.469298,-71.25105,Privado,Vigente en operación habitual,No Aplica,Atención Abierta-Ambulatoria
3,Región De Atacama,No perteneciente al Sistema Nacional de Servicios de Salud,Policlínico Funcionarios (Minería),Unidad de Atención,Policlinico Ojos del Salado Mina Santos,Privado,No Aplica,3103,Tierra Amarilla,NO,No Aplica,No Aplica,-27.528562,-70.310771,Privado,Vigente en operación habitual,No Aplica,Atención Abierta-Ambulatoria
5,Región De Valparaíso,No perteneciente al Sistema Nacional de Servicios de Salud,Centro de Salud Privado,Establecimiento de Salud,Clinica de la Mujer y Medicina Reproductiva,Privado,Secundario,5109,Viña del Mar,NO,No Aplica,No Aplica,-32.984713,-71.533587,Privado,Vigente en operación habitual,Mediana Complejidad,Atención Abierta-Ambulatoria
6,Región Del Libertador Gral. B. O'Higgins,No perteneciente al Sistema Nacional de Servicios de Salud,Vacunatorio,Establecimiento de Salud,Vacunatorio Aguamarina Salud Limitada,Privado,Primario,6111,Olivar,NO,No Aplica,No Aplica,-34.203925,-70.749813,Privado,Vigente en operación habitual,Baja Complejidad,Atención Abierta-Ambulatoria
5,Región De Valparaíso,Perteneciente al Sistema Nacional de Servicios de Salud,Unidad de Procedimientos Móvil ,Unidad de Atención,Mamógrafo Móvil Servicio de Salud Valparaíso San Antonio,Servicio de Salud,No Aplica,5101,Valparaíso,NO,No Aplica,No Aplica,-33.057066,-71.58891,Público ,Vigente en operación habitual,No Aplica,No Aplica
4,Región De Coquimbo,No perteneciente al Sistema Nacional de Servicios de Salud,Clínica Dental,Establecimiento de Salud,UNO SALUD DENTAL LA SERENA 2 CENTRO,Privado,No Aplica,4101,La Serena,NO,No Aplica,No Aplica,-29.903803,-71.250228,Privado,Vigente en operación habitual,Mediana Complejidad,Atención Abierta-Ambulatoria
3,Región De Atacama,No perteneciente al Sistema Nacional de Servicios de Salud,Policlínico Funcionarios (Minería),Unidad de Atención,Policlinico Campamento Minera Maricunga,Privado,No Aplica,3101,Copiapó,NO,No Aplica,No Aplica,-27.545725,-69.282408,Privado,Vigente en operación habitual,No Aplica,Atención Abierta-Ambulatoria
3,Región De Atacama,No perteneciente al Sistema Nacional de Servicios de Salud,Policlínico Funcionarios (Minería),Unidad de Atención,Policlinico Refugio Planta,Privado,No Aplica,3103,Tierra Amarilla,NO,No Aplica,No Aplica,-27.567988,-69.267997,Privado,Vigente en operación habitual,No Aplica,Atención Abierta-Ambulatoria
3,Región De Atacama,No perteneciente al Sistema Nacional de Servicios de Salud,Policlínico Funcionarios (Minería),Unidad de Atención,Policlinico Carrizalillo Alta Cordillera,Privado,No Aplica,3103,Tierra Amarilla,NO,No Aplica,No Aplica,-28.157089,-69.785723,Privado,Vigente en operación habitual,No Aplica,Atención Abierta-Ambulatoria
3,Región De Atacama,No perteneciente al Sistema Nacional de Servicios de Salud,Policlínico Funcionarios (Minería),Unidad de Atención,Policlinico Campamento Rancho El Gallo,Privado,No Aplica,3103,Tierra Amarilla,NO,No Aplica,No Aplica,-27.61492,-69.342802,Privado,Vigente en operación habitual,No Aplica,Atención Abierta-Ambulatoria
3,Región De Atacama,No perteneciente al Sistema Nacional de Servicios de Salud,Policlínico Funcionarios (Minería),Unidad de Atención,Policlinico Candelaria,Privado,No Aplica,3103,Tierra Amarilla,NO,No Aplica,No Aplica,-27.525252,-70.31608,Privado,Vigente en operación habitual,No Aplica,Atención Abierta-Ambulatoria
3,Región De Atacama,No perteneciente al Sistema Nacional de Servicios de Salud,Policlínico Funcionarios (Minería),Unidad de Atención,Policlinico Manto Verde,Privado,No Aplica,3201,Chañaral,NO,No Aplica,No Aplica,-26.561353,-70.325808,Privado,Vigente en operación habitual,No Aplica,Atención Abierta-Ambulatoria
3,Región De Atacama,No perteneciente al Sistema Nacional de Servicios de Salud,Policlínico Funcionarios (Minería),Unidad de Atención,Policlinico Campamento El Salado Mantoverde,Privado,No Aplica,3201,Chañaral,NO,No Aplica,No Aplica,-26.42906,-70.324023,Privado,Vigente en operación habitual,No Aplica,Atención Abierta-Ambulatoria
9,Región De La Araucanía,No perteneciente al Sistema Nacional de Servicios de Salud,Centro de Salud Privado,Establecimiento de Salud,ATS CENTRO MÉDICO,Privado,Secundario,9120,Villarrica,NO,No Aplica,No Aplica,-39.280303,-72.231409,Privado,Vigente en operación habitual,Mediana Complejidad,Atención Abierta-Ambulatoria
9,Región De La Araucanía,No perteneciente al Sistema Nacional de Servicios de Salud,Laboratorio Clínico,Establecimiento de Salud,Laboratorio Clínico Salud Lacustre,Privado,No Aplica,9120,Villarrica,NO,No Aplica,No Aplica,-39.486854,-72.160332,Privado,Vigente en operación habitual,No Aplica,No Aplica
4,Región De Coquimbo,No perteneciente al Sistema Nacional de Servicios de Salud,Vacunatorio,Establecimiento de Salud,Vacunatorio Vaccin,Privado,Primario,4101,La Serena,No,No Aplica,No Aplica,-29.910085,-71.251196,Privado,Vigente en operación habitual,Baja Complejidad,Atención Abierta-Ambulatoria
5,Región De Valparaíso,No perteneciente al Sistema Nacional de Servicios de Salud,Clínica Dental,Establecimiento de Salud,Uno Salud Dental Viña Del Mar 4. ,Privado,No Aplica,5109,Viña del Mar,NO,No Aplica,No Aplica,-33.022616,-71.559784,Privado,Vigente en operación habitual,Mediana Complejidad,Atención Abierta-Ambulatoria
6,Región Del Libertador Gral. B. O'Higgins,No perteneciente al Sistema Nacional de Servicios de Salud,Clínica Dental,Establecimiento de Salud,Uno Salud Dental Rancagua 3,Privado,No Aplica,6101,Rancagua,No,No Aplica,No Aplica,-34.169692,-70.741677,Privado,Vigente en operación habitual,Mediana Complejidad,Atención Abierta-Ambulatoria
8,Región Del Bíobío,No perteneciente al Sistema Nacional de Servicios de Salud,Laboratorio Clínico,Establecimiento de Salud,LABORATORIO CLÍNICO PREVEGEN LIMITADA,Privado,No Aplica,8101,Concepción,NO,No Aplica,No Aplica,-36.829499,-73.043282,Privado,Vigente en operación habitual,No Aplica,Atención Abierta-Ambulatoria
6,Región Del Libertador Gral. B. O'Higgins,No perteneciente al Sistema Nacional de Servicios de Salud,Centro de Salud Privado,Establecimiento de Salud,Clínica CleverSalud,Privado,Secundario,6101,Rancagua,NO,No Aplica,No Aplica,-34.166602,-70.743165,Privado,Vigente en operación habitual,Mediana Complejidad,Atención Abierta-Ambulatoria
12,Región De Magallanes y de la Antártica Chilena,Perteneciente al Sistema Nacional de Servicios de Salud,Centro de Salud Mental,Establecimiento de Salud,Complejo Miraflores (Salud Mental),Servicio de Salud,Secundario,12101,Punta Arenas,NO,No Aplica,No Aplica,-53.178263,-70.921575,Público ,Vigente en operación habitual,Mediana Complejidad,Atención Abierta-Ambulatoria
9,Región De La Araucanía,No perteneciente al Sistema Nacional de Servicios de Salud,Clínica Dental,Establecimiento de Salud,Uno Salud Dental Temuco 3,Privado,No Aplica,9101,Temuco,No,No Aplica,No Aplica,-38.737601,-72.594891,Privado,Vigente en operación habitual,Mediana Complejidad,Atención Abierta-Ambulatoria
8,Región Del Bíobío,Perteneciente al Sistema Nacional de Servicios de Salud,Consultorio General Rural (CGR),Establecimiento de Salud,Consultorio General Rural del  Laja,Municipal,Primario,8304,Laja,NO,No Aplica,No Aplica,-37.278881,-72.713979,Público ,Vigente en operación habitual,Baja Complejidad,Atención Abierta-Ambulatoria
13,Región Metropolitana de Santiago,Perteneciente al Sistema Nacional de Servicios de Salud,Vacunatorio,Unidad de Atención,Punto de Vacunacion ,Servicio de Salud,Primario,13101,Santiago,NO,No Aplica,No Aplica,-33.43926,-70.646257,Público ,Vigente en operación habitual,Baja Complejidad,Atención Abierta-Ambulatoria
2,Región De Antofagasta,No perteneciente al Sistema Nacional de Servicios de Salud,Laboratorio Clínico,Establecimiento de Salud,LABORATORIO SALUD AYR,Privado,No Aplica,2101,Antofagasta,NO,No Aplica,No Aplica,-23.595606,-70.396201,Privado,Vigente en operación habitual,No Aplica,Atención Abierta-Ambulatoria
2,Región De Antofagasta,No perteneciente al Sistema Nacional de Servicios de Salud,Laboratorio Clínico,Establecimiento de Salud,Laboratorio Prevenirsalud,Privado,No Aplica,2201,Calama,NO,No Aplica,No Aplica,-22.457378,-68.928907,Privado,Vigente en operación habitual,No Aplica,Atención Abierta-Ambulatoria
4,Región De Coquimbo,No perteneciente al Sistema Nacional de Servicios de Salud,Vacunatorio,Establecimiento de Salud,Vacunatorio Inmunotest SPA,Privado,Primario,4101,La Serena,NO,No Aplica,No Aplica,-29.915564,-71.247468,Privado,Vigente en operación habitual,Baja Complejidad,Atención Abierta-Ambulatoria
5,Región De Valparaíso,No perteneciente al Sistema Nacional de Servicios de Salud,Clínica Dental,Establecimiento de Salud,Uno Salud Dental Valparaíso 2,Privado,No Aplica,5101,Valparaíso,NO,No Aplica,No Aplica,-33.046518,-71.617253,Privado,Vigente en operación habitual,Mediana Complejidad,Atención Abierta-Ambulatoria
6,Región Del Libertador Gral. B. O'Higgins,No perteneciente al Sistema Nacional de Servicios de Salud,Centro de Salud Privado,Establecimiento de Salud,CENTRO MEDS RANCAGUA,Privado,Secundario,6101,Rancagua,NO,No Aplica,No Aplica,-34.172435,-70.715705,Privado,Vigente en operación habitual,Mediana Complejidad,Atención Abierta-Ambulatoria
4,Región De Coquimbo,No perteneciente al Sistema Nacional de Servicios de Salud,Centro de Salud Privado,Establecimiento de Salud,Centro de Salud Mutual CChC Coquimbo,Privado,Secundario,4102,Coquimbo,NO,No Aplica,No Aplica,-29.963568,-71.335922,Privado,Vigente en operación habitual,Mediana Complejidad,Atención Abierta-Ambulatoria
